MsgID.LOCAL_VELOCITY,1523174264.9935951,-8.2900000,1.1200000,0.0700000
MsgID.LOCAL_POSITION,1523174264.9942915,2.4736028,14.5918589,-9.9974022
MsgID.LOCAL_VELOCITY,1523174264.9942915,-8.2910728,1.1240349,0.0763851
MsgID.GLOBAL_POSITION,1523174265.2432640,-122.3955850,37.7932873,9.9940000
MsgID.LOCAL_VELOCITY,1523174265.2432640,-6.5600000,0.9500000,0.0700000
MsgID.LOCAL_POSITION,1523174265.2439175,0.6412210,14.8322639,-9.9945164
MsgID.LOCAL_VELOCITY,1523174265.2439175,-6.5654731,0.9533147,0.0789515
MsgID.GLOBAL_POSITION,1523174265.4942183,-122.3955839,37.7932759,9.9950000
MsgID.LOCAL_VELOCITY,1523174265.4942183,-4.7200000,0.7100000,0.0000000
MsgID.LOCAL_POSITION,1523174265.4952071,-0.6258227,14.9373379,-9.9959755
MsgID.LOCAL_VELOCITY,1523174265.4952071,-4.7176623,0.7114690,0.0097264
MsgID.STATE,1523174265.7332025,True,True
MsgID.GLOBAL_HOME,1523174265.7372682,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174265.7811449,-122.3955798,37.7932664,10.0010000
MsgID.LOCAL_VELOCITY,1523174265.7811449,-3.1800000,0.5000000,0.0500000
MsgID.LOCAL_POSITION,1523174265.7817256,-1.6768644,15.2964659,-10.0015831
MsgID.LOCAL_VELOCITY,1523174265.7817256,-3.1805835,0.5038782,0.0539988
MsgID.GLOBAL_POSITION,1523174265.9927378,-122.3955786,37.7932614,9.9940000
MsgID.LOCAL_VELOCITY,1523174265.9927378,-1.7000000,0.2500000,0.0000000
MsgID.LOCAL_POSITION,1523174265.9934580,-2.2370739,15.4077787,-9.9946527
MsgID.LOCAL_VELOCITY,1523174265.9934580,-1.6986558,0.2541602,-0.0010815
MsgID.GLOBAL_POSITION,1523174266.2436616,-122.3955792,37.7932605,9.9930000
MsgID.LOCAL_VELOCITY,1523174266.2436616,-0.2900000,0.0000000,-0.0100000
MsgID.LOCAL_POSITION,1523174266.2443428,-2.3348107,15.3484125,-9.9939432
MsgID.LOCAL_VELOCITY,1523174266.2443428,-0.2993376,0.0097015,-0.0157372
MsgID.GLOBAL_POSITION,1523174266.4946151,-122.3955799,37.7932614,9.9900000
MsgID.LOCAL_VELOCITY,1523174266.4946151,1.0100000,-0.1800000,-0.0500000
MsgID.LOCAL_POSITION,1523174266.4952848,-2.2379727,15.2931852,-9.9901543
MsgID.LOCAL_VELOCITY,1523174266.4952848,1.0176278,-0.1836693,-0.0577298
MsgID.STATE,1523174266.7341919,True,True
MsgID.GLOBAL_HOME,1523174266.7361696,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174266.7769611,-122.3955808,37.7932643,9.9940000
MsgID.LOCAL_VELOCITY,1523174266.7769611,2.2400000,-0.3200000,-0.0300000
MsgID.LOCAL_POSITION,1523174266.7779341,-1.9119456,15.2058897,-9.9946842
MsgID.LOCAL_VELOCITY,1523174266.7779341,2.2440734,-0.3232789,-0.0362103
MsgID.GLOBAL_POSITION,1523174266.9940126,-122.3955807,37.7932685,10.0020000
MsgID.LOCAL_VELOCITY,1523174266.9940126,2.9500000,-0.3600000,0.0100000
MsgID.LOCAL_POSITION,1523174266.9947178,-1.4459614,15.2218151,-10.0020304
MsgID.LOCAL_VELOCITY,1523174266.9947178,2.9564841,-0.3661728,0.0160005
MsgID.GLOBAL_POSITION,1523174267.2448871,-122.3955838,37.7932770,10.0010000
MsgID.LOCAL_VELOCITY,1523174267.2448871,2.7300000,-0.3500000,0.0300000
MsgID.LOCAL_POSITION,1523174267.2454708,-0.4955929,14.9435158,-10.0013218
MsgID.LOCAL_VELOCITY,1523174267.2454708,2.7386560,-0.3541780,0.0394243
MsgID.GLOBAL_POSITION,1523174267.4937344,-122.3955852,37.7932824,10.0100000
MsgID.LOCAL_VELOCITY,1523174267.4937344,1.9600000,-0.7600000,0.0900000
MsgID.LOCAL_POSITION,1523174267.5371122,0.0993664,14.8161411,-10.0101032
MsgID.LOCAL_VELOCITY,1523174267.5371122,1.9679385,-0.7669612,0.0932275
MsgID.STATE,1523174267.7337203,True,True
MsgID.GLOBAL_HOME,1523174267.7378385,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174267.7813113,-122.3955889,37.7932851,10.0150000
MsgID.LOCAL_VELOCITY,1523174267.7813113,1.5900000,-1.9600000,0.1200000
MsgID.LOCAL_POSITION,1523174267.7822521,0.3978162,14.4917622,-10.0156631
MsgID.LOCAL_VELOCITY,1523174267.7822521,1.5970577,-1.9616652,0.1276908
MsgID.GLOBAL_POSITION,1523174267.9934244,-122.3955947,37.7932883,10.0240000
MsgID.LOCAL_VELOCITY,1523174267.9934244,1.2700000,-3.0600000,0.1800000
MsgID.LOCAL_POSITION,1523174267.9939644,0.7556701,13.9754686,-10.0246754
MsgID.LOCAL_VELOCITY,1523174267.9939644,1.2733313,-3.0619798,0.1855951
MsgID.GLOBAL_POSITION,1523174268.2448211,-122.3956029,37.7932910,10.0140000
MsgID.LOCAL_VELOCITY,1523174268.2448211,0.8800000,-4.1200000,0.2100000
MsgID.LOCAL_POSITION,1523174268.2480812,1.0504270,13.2471857,-10.0146980
MsgID.LOCAL_VELOCITY,1523174268.2480812,0.8872337,-4.1247420,0.2165732
MsgID.GLOBAL_POSITION,1523174268.4939241,-122.3956157,37.7932915,10.0150000
MsgID.LOCAL_VELOCITY,1523174268.4939241,0.5000000,-5.1200000,0.1900000
MsgID.LOCAL_POSITION,1523174268.4946375,1.1159623,12.1004696,-10.0156393
MsgID.LOCAL_VELOCITY,1523174268.4946375,0.5058117,-5.1263876,0.1990406
MsgID.STATE,1523174268.7329843,True,True
MsgID.GLOBAL_HOME,1523174268.7373941,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174268.7811618,-122.3956332,37.7932935,10.0120000
MsgID.LOCAL_VELOCITY,1523174268.7811618,0.1200000,-6.1000000,0.1100000
MsgID.LOCAL_POSITION,1523174268.7819364,1.3374680,10.5537100,-10.0125875
MsgID.LOCAL_VELOCITY,1523174268.7819364,0.1232492,-6.1062961,0.1171292
MsgID.GLOBAL_POSITION,1523174268.9945447,-122.3956529,37.7932945,10.0030000
MsgID.LOCAL_VELOCITY,1523174268.9945447,-0.2900000,-6.9600000,0.0800000
MsgID.LOCAL_POSITION,1523174268.9950945,1.4433929,8.7969990,-10.0031223
MsgID.LOCAL_VELOCITY,1523174268.9950945,-0.2915507,-6.9637785,0.0851647
MsgID.GLOBAL_POSITION,1523174269.2456059,-122.3956738,37.7932923,9.9940000
MsgID.LOCAL_VELOCITY,1523174269.2456059,-0.7900000,-7.7600000,0.0300000
MsgID.LOCAL_POSITION,1523174269.2461717,1.2040044,6.9445181,-9.9944067
MsgID.LOCAL_VELOCITY,1523174269.2461717,-0.7927207,-7.7680883,0.0351542
MsgID.GLOBAL_POSITION,1523174269.4961157,-122.3956953,37.7932886,9.9850000
MsgID.LOCAL_VELOCITY,1523174269.4961157,-1.2000000,-8.3900000,-0.1000000
MsgID.LOCAL_POSITION,1523174269.4968541,0.7883310,5.0272269,-9.9859524
MsgID.LOCAL_VELOCITY,1523174269.4968541,-1.2094955,-8.3988895,-0.1017461
MsgID.STATE,1523174269.7346539,True,True
MsgID.GLOBAL_HOME,1523174269.7365813,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174269.7769673,-122.3957194,37.7932876,9.9810000
MsgID.LOCAL_VELOCITY,1523174269.7769673,-1.3000000,-8.3600000,-0.1000000
MsgID.LOCAL_POSITION,1523174269.7776284,0.6810350,2.8935483,-9.9815235
MsgID.LOCAL_VELOCITY,1523174269.7776284,-1.3004084,-8.3640509,-0.1050275
MsgID.GLOBAL_POSITION,1523174269.9951298,-122.3957415,37.7932857,9.9650000
MsgID.LOCAL_VELOCITY,1523174269.9951298,-1.2200000,-6.8500000,-0.1800000
MsgID.LOCAL_POSITION,1523174269.9958408,0.4649619,0.9246307,-9.9655170
MsgID.LOCAL_VELOCITY,1523174269.9958408,-1.2242137,-6.8566790,-0.1899870
MsgID.GLOBAL_POSITION,1523174270.2464678,-122.3957590,37.7932822,9.9740000
MsgID.LOCAL_VELOCITY,1523174270.2464678,-1.0500000,-5.0900000,-0.2200000
MsgID.LOCAL_POSITION,1523174270.2470529,0.0793430,-0.6295382,-9.9740601
MsgID.LOCAL_VELOCITY,1523174270.2470529,-1.0501605,-5.0993757,-0.2266384
MsgID.GLOBAL_POSITION,1523174270.4964142,-122.3957685,37.7932803,9.9740000
MsgID.LOCAL_VELOCITY,1523174270.4964142,-0.7700000,-3.5400000,-0.1800000
MsgID.LOCAL_POSITION,1523174270.4971144,-0.1392653,-1.4756025,-9.9747181
MsgID.LOCAL_VELOCITY,1523174270.4971144,-0.7738371,-3.5415418,-0.1834899
MsgID.STATE,1523174270.7345388,True,True
MsgID.GLOBAL_HOME,1523174270.7366183,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174270.7769847,-122.3957774,37.7932774,9.9790000
MsgID.LOCAL_VELOCITY,1523174270.7769847,-0.5300000,-2.0400000,-0.1500000
MsgID.LOCAL_POSITION,1523174270.7777410,-0.4599310,-2.2678778,-9.9792624
MsgID.LOCAL_VELOCITY,1523174270.7777410,-0.5305112,-2.0435319,-0.1580032
MsgID.GLOBAL_POSITION,1523174270.9961615,-122.3957805,37.7932758,9.9800000
MsgID.LOCAL_VELOCITY,1523174270.9961615,-0.2400000,-0.6500000,-0.1600000
MsgID.LOCAL_POSITION,1523174270.9967470,-0.6302723,-2.5460532,-9.9802723
MsgID.LOCAL_VELOCITY,1523174270.9967470,-0.2430434,-0.6541895,-0.1654008
MsgID.GLOBAL_POSITION,1523174271.2470565,-122.3957798,37.7932771,9.9940000
MsgID.LOCAL_VELOCITY,1523174271.2470565,0.0700000,0.6200000,-0.0900000
MsgID.LOCAL_POSITION,1523174271.2475510,-0.4945969,-2.4794533,-9.9945478
MsgID.LOCAL_VELOCITY,1523174271.2475510,0.0728282,0.6215483,-0.0936655
MsgID.GLOBAL_POSITION,1523174271.4973464,-122.3957772,37.7932774,9.9950000
MsgID.LOCAL_VELOCITY,1523174271.4973464,0.3100000,1.8000000,0.0000000
MsgID.LOCAL_POSITION,1523174271.4979775,-0.4564580,-2.2505448,-9.9953661
MsgID.LOCAL_VELOCITY,1523174271.4979775,0.3118165,1.8106188,-0.0041774
MsgID.STATE,1523174271.7337065,True,True
MsgID.GLOBAL_HOME,1523174271.7379196,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174271.7809517,-122.3957714,37.7932783,9.9970000
MsgID.LOCAL_VELOCITY,1523174271.7809517,0.5200000,2.8300000,0.0100000
MsgID.LOCAL_POSITION,1523174271.7814724,-0.3611592,-1.7345202,-9.9979248
MsgID.LOCAL_VELOCITY,1523174271.7814724,0.5272005,2.8378994,0.0112506
MsgID.GLOBAL_POSITION,1523174271.9967432,-122.3957642,37.7932794,9.9940000
MsgID.LOCAL_VELOCITY,1523174271.9967432,0.6000000,2.9900000,0.0500000
MsgID.LOCAL_POSITION,1523174271.9973764,-0.2376491,-1.0946505,-9.9945955
MsgID.LOCAL_VELOCITY,1523174271.9973764,0.6069191,2.9923668,0.0565749
MsgID.GLOBAL_POSITION,1523174272.2460585,-122.3957546,37.7932795,10.0040000
MsgID.LOCAL_VELOCITY,1523174272.2460585,0.5100000,2.4200000,0.0100000
MsgID.LOCAL_POSITION,1523174272.2466378,-0.2226704,-0.2413116,-10.0045099
MsgID.LOCAL_VELOCITY,1523174272.2466378,0.5105808,2.4252458,0.0193471
MsgID.GLOBAL_POSITION,1523174272.4961326,-122.3957474,37.7932814,9.8400000
MsgID.LOCAL_VELOCITY,1523174272.4961326,0.4000000,1.8600000,1.4200000
MsgID.LOCAL_POSITION,1523174272.5370347,-0.0104325,0.3999655,-9.8400002
MsgID.LOCAL_VELOCITY,1523174272.5370347,0.4097335,1.8630682,1.4212648
MsgID.STATE,1523174272.7351084,True,True
MsgID.GLOBAL_HOME,1523174272.7370772,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174272.7810049,-122.3957456,37.7932824,9.4440000
MsgID.LOCAL_VELOCITY,1523174272.7810049,0.1300000,0.7600000,1.8300000
MsgID.LOCAL_POSITION,1523174272.7817976,0.1020569,0.5604529,-9.4448023
MsgID.LOCAL_VELOCITY,1523174272.7817976,0.1360381,0.7658925,1.8360431
MsgID.GLOBAL_POSITION,1523174272.9966669,-122.3957455,37.7932830,8.9960000
MsgID.LOCAL_VELOCITY,1523174272.9966669,-0.2000000,-0.3000000,1.9000000
MsgID.LOCAL_POSITION,1523174272.9974794,0.1622112,0.5714632,-8.9966431
MsgID.LOCAL_VELOCITY,1523174272.9974794,-0.2055099,-0.3016177,1.9064263
MsgID.GLOBAL_POSITION,1523174273.2481542,-122.3957448,37.7932823,8.5240000
MsgID.LOCAL_VELOCITY,1523174273.2481542,-0.4400000,-0.9300000,1.9300000
MsgID.LOCAL_POSITION,1523174273.2490492,0.0849309,0.6316576,-8.5246792
MsgID.LOCAL_VELOCITY,1523174273.2490492,-0.4487837,-0.9308349,1.9308665
MsgID.GLOBAL_POSITION,1523174273.4981117,-122.3957498,37.7932806,8.0490000
MsgID.LOCAL_VELOCITY,1523174273.4981117,-0.4900000,-1.2000000,1.9700000
MsgID.LOCAL_POSITION,1523174273.4989281,-0.0992185,0.1895696,-8.0497580
MsgID.LOCAL_VELOCITY,1523174273.4989281,-0.4994834,-1.2056493,1.9744588
MsgID.STATE,1523174273.7349799,True,True
MsgID.GLOBAL_HOME,1523174273.7370746,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174273.7810085,-122.3957535,37.7932794,7.5670000
MsgID.LOCAL_VELOCITY,1523174273.7810085,-0.3100000,-0.8300000,1.9200000
MsgID.LOCAL_POSITION,1523174273.7816763,-0.2327144,-0.1425604,-7.5673156
MsgID.LOCAL_VELOCITY,1523174273.7816763,-0.3141208,-0.8349044,1.9296504
MsgID.GLOBAL_POSITION,1523174273.9970365,-122.3957554,37.7932780,7.0760000
MsgID.LOCAL_VELOCITY,1523174273.9970365,-0.1200000,-0.4200000,2.0200000
MsgID.LOCAL_POSITION,1523174273.9976439,-0.3946544,-0.3109951,-7.0752282
MsgID.LOCAL_VELOCITY,1523174273.9976439,-0.1276333,-0.4210546,2.0204549
MsgID.GLOBAL_POSITION,1523174274.2467017,-122.3957557,37.7932793,6.5730000
MsgID.LOCAL_VELOCITY,1523174274.2467017,-0.0400000,-0.1900000,1.9800000
MsgID.LOCAL_POSITION,1523174274.2470856,-0.2418336,-0.3353854,-6.5730510
MsgID.LOCAL_VELOCITY,1523174274.2470856,-0.0472180,-0.1902768,1.9890327
MsgID.GLOBAL_POSITION,1523174274.4982200,-122.3957539,37.7932801,6.0760000
MsgID.LOCAL_VELOCITY,1523174274.4982200,-0.0200000,-0.0800000,1.9800000
MsgID.LOCAL_POSITION,1523174274.4990859,-0.1533128,-0.1761397,-6.0761261
MsgID.LOCAL_VELOCITY,1523174274.4990859,-0.0222489,-0.0833459,1.9878136
MsgID.STATE,1523174274.7349894,True,True
MsgID.GLOBAL_HOME,1523174274.7369342,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174274.7810519,-122.3957539,37.7932802,5.5650000
MsgID.LOCAL_VELOCITY,1523174274.7810519,-0.0100000,-0.0400000,1.9700000
MsgID.LOCAL_POSITION,1523174274.7817771,-0.1415225,-0.1754464,-5.5652914
MsgID.LOCAL_VELOCITY,1523174274.7817771,-0.0190527,-0.0464087,1.9791708
MsgID.GLOBAL_POSITION,1523174274.9986262,-122.3957550,37.7932803,5.0710000
MsgID.LOCAL_VELOCITY,1523174274.9986262,-0.0100000,-0.0200000,1.9200000
MsgID.LOCAL_POSITION,1523174274.9993906,-0.1302108,-0.2726971,-5.0710840
MsgID.LOCAL_VELOCITY,1523174274.9993906,-0.0171591,-0.0256725,1.9204105
MsgID.GLOBAL_POSITION,1523174275.2482440,-122.3957573,37.7932787,4.5670000
MsgID.LOCAL_VELOCITY,1523174275.2482440,-0.0100000,0.0000000,1.9500000
MsgID.LOCAL_POSITION,1523174275.2490263,-0.3090116,-0.4836207,-4.5677447
MsgID.LOCAL_VELOCITY,1523174275.2490263,-0.0192248,-0.0047596,1.9524174
MsgID.GLOBAL_POSITION,1523174275.4980927,-122.3957576,37.7932777,4.0750000
MsgID.LOCAL_VELOCITY,1523174275.4980927,0.0000000,0.0100000,1.9600000
MsgID.LOCAL_POSITION,1523174275.4989018,-0.4189140,-0.5069969,-4.0745201
MsgID.LOCAL_VELOCITY,1523174275.4989018,-0.0068642,0.0146251,1.9662824
MsgID.STATE,1523174275.7340395,True,True
MsgID.GLOBAL_HOME,1523174275.7384028,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174275.7812564,-122.3957565,37.7932786,3.5760000
MsgID.LOCAL_VELOCITY,1523174275.7812564,0.0100000,0.0300000,1.9800000
MsgID.LOCAL_POSITION,1523174275.7823167,-0.3210671,-0.4102223,-3.5761828
MsgID.LOCAL_VELOCITY,1523174275.7823167,0.0146346,0.0319373,1.9865750
MsgID.GLOBAL_POSITION,1523174275.9977252,-122.3957550,37.7932779,3.0870000
MsgID.LOCAL_VELOCITY,1523174275.9977252,0.0100000,0.0300000,1.9600000
MsgID.LOCAL_POSITION,1523174275.9985266,-0.4004752,-0.2719106,-3.0861053
MsgID.LOCAL_VELOCITY,1523174275.9985266,0.0195447,0.0315652,1.9615009
MsgID.GLOBAL_POSITION,1523174276.2478793,-122.3957543,37.7932781,2.6020000
MsgID.LOCAL_VELOCITY,1523174276.2478793,0.0200000,0.0100000,1.9700000
MsgID.LOCAL_POSITION,1523174276.2485597,-0.3735315,-0.2087049,-2.6020887
MsgID.LOCAL_VELOCITY,1523174276.2485597,0.0230699,0.0171049,1.9796770
MsgID.GLOBAL_POSITION,1523174276.4995406,-122.3957539,37.7932800,2.1200000
MsgID.LOCAL_VELOCITY,1523174276.4995406,0.0200000,0.0000000,2.0500000
MsgID.LOCAL_POSITION,1523174276.5004637,-0.1623738,-0.1815000,-2.1204851
MsgID.LOCAL_VELOCITY,1523174276.5004637,0.0253476,0.0070641,2.0536785
MsgID.STATE,1523174276.7342236,True,True
MsgID.GLOBAL_HOME,1523174276.7385316,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174276.7812366,-122.3957534,37.7932783,1.6430000
MsgID.LOCAL_VELOCITY,1523174276.7812366,0.0100000,0.0000000,2.0500000
MsgID.LOCAL_POSITION,1523174276.7822332,-0.3564702,-0.1326884,-1.6438231
MsgID.LOCAL_VELOCITY,1523174276.7822332,0.0114176,-0.0039809,2.0556076
MsgID.GLOBAL_POSITION,1523174276.9984808,-122.3957545,37.7932778,1.1700000
MsgID.LOCAL_VELOCITY,1523174276.9984808,0.0100000,0.0000000,2.0000000
MsgID.LOCAL_POSITION,1523174276.9992816,-0.4100859,-0.2329503,-1.1706088
MsgID.LOCAL_VELOCITY,1523174276.9992816,0.0173785,-0.0097773,2.0076830
MsgID.GLOBAL_POSITION,1523174277.2489758,-122.3957555,37.7932776,0.7080000
MsgID.LOCAL_VELOCITY,1523174277.2489758,0.0300000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,1523174277.2499187,-0.4385494,-0.3202255,-0.7088786
MsgID.LOCAL_VELOCITY,1523174277.2499187,0.0309526,-0.0042367,1.9979541
MsgID.GLOBAL_POSITION,1523174277.4996693,-122.3957555,37.7932778,0.2480000
MsgID.LOCAL_VELOCITY,1523174277.4996693,0.0300000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,1523174277.5005534,-0.4140699,-0.3215604,-0.2480247
MsgID.LOCAL_VELOCITY,1523174277.5005534,0.0344218,0.0053509,1.9906175
MsgID.STATE,1523174277.7357581,True,True
MsgID.GLOBAL_HOME,1523174277.7377172,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174277.7811766,-122.3957547,37.7932784,0.2080000
MsgID.LOCAL_VELOCITY,1523174277.7811766,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174277.7819040,-0.3446929,-0.2467650,-0.2080421
MsgID.LOCAL_VELOCITY,1523174277.7819040,-0.0000090,0.0000096,-0.0000152
MsgID.GLOBAL_POSITION,1523174277.9992445,-122.3957540,37.7932785,0.2270000
MsgID.LOCAL_VELOCITY,1523174277.9992445,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174278.0000577,-0.3306843,-0.1876985,-0.2271421
MsgID.LOCAL_VELOCITY,1523174278.0000577,0.0000102,-0.0000048,-0.0000400
MsgID.GLOBAL_POSITION,1523174278.2509539,-122.3957558,37.7932804,0.2310000
MsgID.LOCAL_VELOCITY,1523174278.2509539,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174278.2517877,-0.1227797,-0.3457851,-0.2312585
MsgID.LOCAL_VELOCITY,1523174278.2517877,-0.0000011,0.0000218,-0.0000018
MsgID.GLOBAL_POSITION,1523174278.5002184,-122.3957551,37.7932797,0.2160000
MsgID.LOCAL_VELOCITY,1523174278.5002184,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174278.5010414,-0.2056867,-0.2859012,-0.2159924
MsgID.LOCAL_VELOCITY,1523174278.5010414,0.0000027,0.0000033,-0.0000915
MsgID.STATE,1523174278.7361326,True,True
MsgID.GLOBAL_HOME,1523174278.7380002,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174278.7808092,-122.3957554,37.7932793,0.1800000
MsgID.LOCAL_VELOCITY,1523174278.7808092,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174278.7815709,-0.2397123,-0.3078079,-0.1802325
MsgID.LOCAL_VELOCITY,1523174278.7815709,-0.0000186,0.0000051,0.0000032
MsgID.GLOBAL_POSITION,1523174278.9994135,-122.3957541,37.7932801,0.1270000
MsgID.LOCAL_VELOCITY,1523174278.9994135,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174278.9999716,-0.1573226,-0.1918066,-0.1269986
MsgID.LOCAL_VELOCITY,1523174278.9999716,-0.0000008,0.0000059,-0.0000253
MsgID.GLOBAL_POSITION,1523174279.2503247,-122.3957556,37.7932782,0.0710000
MsgID.LOCAL_VELOCITY,1523174279.2503247,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174279.2514369,-0.3666436,-0.3317325,-0.0713034
MsgID.LOCAL_VELOCITY,1523174279.2514369,-0.0000068,-0.0000171,0.0001066
MsgID.GLOBAL_POSITION,1523174279.5013945,-122.3957571,37.7932777,0.0170000
MsgID.LOCAL_VELOCITY,1523174279.5013945,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174279.5026681,-0.4246637,-0.4611966,-0.0170091
MsgID.LOCAL_VELOCITY,1523174279.5026681,-0.0000051,-0.0000010,-0.0000276
MsgID.STATE,1523174279.7345281,True,True
MsgID.GLOBAL_HOME,1523174279.7389069,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174279.7810163,-122.3957557,37.7932779,-0.0230000
MsgID.LOCAL_VELOCITY,1523174279.7810163,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174279.7819259,-0.3993046,-0.3376309,0.0233316
MsgID.LOCAL_VELOCITY,1523174279.7819259,-0.0000050,-0.0000007,-0.0000065
MsgID.GLOBAL_POSITION,1523174280.0006433,-122.3957544,37.7932794,-0.0420000
MsgID.LOCAL_VELOCITY,1523174280.0006433,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1523174280.0014918,-0.2385804,-0.2205638,0.0421614
MsgID.LOCAL_VELOCITY,1523174280.0014918,0.0011345,0.0000178,-0.0224196
MsgID.GLOBAL_POSITION,1523174280.2508669,-122.3957572,37.7932797,-0.0340000
MsgID.LOCAL_VELOCITY,1523174280.2508669,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174280.2518463,-0.2061200,-0.4673847,0.0344067
MsgID.LOCAL_VELOCITY,1523174280.2518463,0.0015516,0.0024812,0.0073807
MsgID.GLOBAL_POSITION,1523174280.5019538,-122.3957559,37.7932794,-0.0150000
MsgID.LOCAL_VELOCITY,1523174280.5019538,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174280.5027952,-0.2297782,-0.3560711,0.0157148
MsgID.LOCAL_VELOCITY,1523174280.5027952,-0.0000003,-0.0000048,-0.0000020
MsgID.STATE,1523174280.7344038,True,True
MsgID.GLOBAL_HOME,1523174280.7387006,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174280.7808716,-122.3957548,37.7932780,0.0220000
MsgID.LOCAL_VELOCITY,1523174280.7808716,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174280.7813241,-0.3892735,-0.2542362,-0.0221287
MsgID.LOCAL_VELOCITY,1523174280.7813241,0.0000039,0.0000008,-0.0000180
MsgID.GLOBAL_POSITION,1523174281.0020714,-122.3957542,37.7932788,0.0670000
MsgID.LOCAL_VELOCITY,1523174281.0020714,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174281.0029557,-0.2985795,-0.2016062,-0.0675957
MsgID.LOCAL_VELOCITY,1523174281.0029557,-0.0000033,0.0000131,-0.0000128
MsgID.GLOBAL_POSITION,1523174281.2528789,-122.3957547,37.7932802,0.1160000
MsgID.LOCAL_VELOCITY,1523174281.2528789,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174281.2537847,-0.1462696,-0.2488346,-0.1168700
MsgID.LOCAL_VELOCITY,1523174281.2537847,-0.0000197,-0.0000121,0.0001486
MsgID.GLOBAL_POSITION,1523174281.5024011,-122.3957569,37.7932799,0.1580000
MsgID.LOCAL_VELOCITY,1523174281.5024011,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174281.5032365,-0.1750953,-0.4438429,-0.1587333
MsgID.LOCAL_VELOCITY,1523174281.5032365,0.0000417,-0.0000151,-0.0000750
MsgID.STATE,1523174281.7364459,True,True
MsgID.GLOBAL_HOME,1523174281.7383397,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,1523174281.7809489,-122.3957566,37.7932780,0.1920000
MsgID.LOCAL_VELOCITY,1523174281.7809489,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174281.7816336,-0.3886008,-0.4145167,-0.1924936
MsgID.LOCAL_VELOCITY,1523174281.7816336,-0.0000031,-0.0000009,-0.0000334
MsgID.LOCAL_POSITION,1523174282.0042136,-0.3167144,-0.3237128,-0.2097918
MsgID.LOCAL_VELOCITY,1523174282.0042136,-0.0000299,-0.0000236,0.0002040
MsgID.GLOBAL_POSITION,1523174282.0051844,-122.3957555,37.7932787,0.2090000
MsgID.LOCAL_VELOCITY,1523174282.0051844,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174282.2534359,-0.2654335,-0.3226780,-0.2088446
MsgID.LOCAL_VELOCITY,1523174282.2534359,-0.0000091,-0.0000203,0.0000232
MsgID.GLOBAL_POSITION,1523174282.2543159,-122.3957555,37.7932791,0.2080000
MsgID.LOCAL_VELOCITY,1523174282.2543159,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1523174282.5040154,-0.2583322,-0.2119335,-0.1900736
MsgID.LOCAL_VELOCITY,1523174282.5040154,0.0000066,0.0000044,0.0000046
